row_id,run_id,config_id,model,candidate_id,schedule_policy,latency_p50_ms,latency_min_ms,latency_max_ms,quality_flag,claim_status,reasons
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x48x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_04_gpu1_metaschedule_tuned,original60_measured_v1_original60_lhc_04_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x48x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x48x224:fp16,metaschedule_tuned,37.52106,37.519226,37.54053699999999,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x48x128_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_07_gpu0_default,original60_measured_v1_original60_lhc_07_gpu0_default,coverage_h800_tvm_pyramid_w24x48x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x48x128:fp16,default,18.967836,18.967225,18.979668,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x48x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_07_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_07_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x48x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x48x128:fp16,metaschedule_tuned,12.952994,12.952592000000001,12.953114,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x32x192_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_10_gpu5_default,original60_measured_v1_original60_lhc_10_gpu5_default,coverage_h800_tvm_pyramid_w48x32x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x32x192:fp16,default,32.649292,32.648684,32.658916,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x32x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_10_gpu5_metaschedule_tuned,original60_measured_v1_original60_lhc_10_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x32x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x32x192:fp16,metaschedule_tuned,32.633389,32.633108,32.634343,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x112x96_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_09_gpu4_default,original60_measured_v1_original60_lhc_09_gpu4_default,coverage_h800_tvm_pyramid_w40x112x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x112x96:fp16,default,32.096267,32.09543,32.104485000000004,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x112x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_09_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_09_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x112x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x112x96:fp16,metaschedule_tuned,32.322161,32.321748,32.323599,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x80x224_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_08_gpu1_default,original60_measured_v1_original60_lhc_08_gpu1_default,coverage_h800_tvm_pyramid_w32x80x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x80x224:fp16,default,35.734133,35.717185,35.736045,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x80x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_08_gpu1_metaschedule_tuned,original60_measured_v1_original60_lhc_08_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x80x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x80x224:fp16,metaschedule_tuned,24.642524,24.641355,24.654453,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x64x64_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_11_gpu0_default,original60_measured_v1_original60_lhc_11_gpu0_default,coverage_h800_tvm_pyramid_w56x64x64_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w56x64x64:fp16,default,29.004858,28.995552,29.005066,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w56x64x64_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_11_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_11_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w56x64x64_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w56x64x64:fp16,metaschedule_tuned,26.037461,26.037314,26.038291,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x96x64_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_15_gpu5_default,original60_measured_v1_original60_lhc_15_gpu5_default,coverage_h800_tvm_pyramid_w40x96x64_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x96x64:fp16,default,27.478977,27.477493,27.487375,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x96x64_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_15_gpu5_metaschedule_tuned,original60_measured_v1_original60_lhc_15_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x96x64_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x96x64:fp16,metaschedule_tuned,24.559172,24.558452000000003,24.559336,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x192_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_14_gpu4_default,original60_measured_v1_original60_lhc_14_gpu4_default,coverage_h800_tvm_pyramid_w32x64x192_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x192:fp16,default,30.742437000000002,30.74106,30.75552,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x64x192_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_14_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_14_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x64x192_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x64x192:fp16,metaschedule_tuned,30.822122,30.822109,30.823125,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x96x160_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_12_gpu1_default,original60_measured_v1_original60_lhc_12_gpu1_default,coverage_h800_tvm_pyramid_w64x96x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x96x160:fp16,default,45.009268,45.009106,45.011269999999996,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x96x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_12_gpu1_metaschedule_tuned,original60_measured_v1_original60_lhc_12_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x96x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x96x160:fp16,metaschedule_tuned,37.253828,37.242436999999995,37.25427,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x112x224_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_19_gpu5_default,original60_measured_v1_original60_lhc_19_gpu5_default,coverage_h800_tvm_pyramid_w16x112x224_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w16x112x224:fp16,default,35.494946000000006,35.493930999999996,35.501631,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w16x112x224_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_19_gpu5_metaschedule_tuned,original60_measured_v1_original60_lhc_19_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w16x112x224_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w16x112x224:fp16,metaschedule_tuned,35.515078,35.514302,35.515190000000004,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x128x160_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_16_gpu0_default,original60_measured_v1_original60_lhc_16_gpu0_default,coverage_h800_tvm_pyramid_w48x128x160_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x128x160:fp16,default,44.690923000000005,44.688301,44.701245,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x128x160_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_16_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_16_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x128x160_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x128x160:fp16,metaschedule_tuned,44.692739,44.691044999999995,44.692817000000005,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x80x128_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_18_gpu4_default,original60_measured_v1_original60_lhc_18_gpu4_default,coverage_h800_tvm_pyramid_w64x80x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w64x80x128:fp16,default,40.416882,40.415986,40.427593,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w64x80x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_18_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_18_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w64x80x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w64x80x128:fp16,metaschedule_tuned,34.418411,34.417905,34.419871,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x32x96_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_20_gpu0_default,original60_measured_v1_original60_lhc_20_gpu0_default,coverage_h800_tvm_pyramid_w24x32x96_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x32x96:fp16,default,14.708424,14.708065000000001,14.71698,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x32x96_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_20_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_20_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x32x96_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x32x96:fp16,metaschedule_tuned,10.127507,10.127288,10.128422,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x64x128_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_02_gpu5_default,original60_measured_v1_original60_frontier_02_gpu5_default,coverage_h800_tvm_pyramid_w40x64x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x64x128:fp16,default,26.229487000000002,26.219265,26.230430000000002,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x64x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_02_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_02_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x64x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x64x128:fp16,metaschedule_tuned,26.283811,26.282095,26.291677,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x64x128_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_01_gpu1_default,original60_measured_v1_original60_frontier_01_gpu1_default,coverage_h800_tvm_pyramid_w24x64x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w24x64x128:fp16,default,21.064802,21.064044999999997,21.065085,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w24x64x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_01_gpu1_metaschedule_tuned,original60_measured_v1_original60_frontier_01_gpu1_metaschedule_tuned,coverage_h800_tvm_pyramid_w24x64x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w24x64x128:fp16,metaschedule_tuned,21.357256,21.356709,21.368984,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x80x256_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_21_gpu4_default,original60_measured_v1_original60_lhc_21_gpu4_default,coverage_h800_tvm_pyramid_w40x80x256_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w40x80x256:fp16,default,37.664858,37.663723,37.665476000000005,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w40x80x256_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_21_gpu4_metaschedule_tuned,original60_measured_v1_original60_lhc_21_gpu4_metaschedule_tuned,coverage_h800_tvm_pyramid_w40x80x256_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w40x80x256:fp16,metaschedule_tuned,37.757703,37.757224,37.769019,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x80x128_fp16_default:h800_tvm:original60_measured_v1_original60_frontier_04_gpu5_default,original60_measured_v1_original60_frontier_04_gpu5_default,coverage_h800_tvm_pyramid_w32x80x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w32x80x128:fp16,default,28.898156999999998,28.8977,28.908645,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w32x80x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_frontier_04_gpu5_metaschedule_tuned,original60_measured_v1_original60_frontier_04_gpu5_metaschedule_tuned,coverage_h800_tvm_pyramid_w32x80x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w32x80x128:fp16,metaschedule_tuned,28.934253000000002,28.931724,28.934492,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x128_fp16_default:h800_tvm:original60_measured_v1_original60_lhc_22_gpu0_default,original60_measured_v1_original60_lhc_22_gpu0_default,coverage_h800_tvm_pyramid_w48x112x128_fp16_default,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x128:fp16,default,40.436836,40.43455599999999,40.4454,stable,claimable,
latency_lut:Pyramid-LiDAR:coverage_h800_tvm_pyramid_w48x112x128_fp16_metaschedule_tuned:h800_tvm:original60_measured_v1_original60_lhc_22_gpu0_metaschedule_tuned,original60_measured_v1_original60_lhc_22_gpu0_metaschedule_tuned,coverage_h800_tvm_pyramid_w48x112x128_fp16_metaschedule_tuned,Pyramid-LiDAR,coverage:pyramid_lidar:w48x112x128:fp16,metaschedule_tuned,40.453059,40.452968999999996,40.453459,stable,claimable,
